algo,game,size,last_eps,last_ws_eps,before_adjust_eps,before_adjust_ws_eps
bbm_36,BertrandOligopoly,10,0.04934738347132769,0.05102322454803064,0.05228657279062645,0.05228657279062645
bbm_36,BertrandOligopoly,100,0.0039041488472832953,0.0039041488472832953,0.0039041488472832953,0.0039041488472832953
bbm_36,BertrandOligopoly,1000,0.00016293631197186186,0.00016293631197186186,0.00016293631197186186,0.00016293631197186186
bbm_36,CournotDuopoly,10,0.030545874614355616,0.037855512927858125,0.036451572235159234,0.037855512927858125
bbm_36,CournotDuopoly,100,0.0006496495524057115,0.0006496495524057115,0.0006496495524057115,0.0006496495524057115
bbm_36,CournotDuopoly,1000,7.706553442403674e-05,7.706553442403674e-05,7.706553442403674e-05,7.706553442403674e-05
bbm_36,GrabTheDollar,10,0.09536863642824364,0.10035441579803087,0.5682739425101317,0.5682739425101317
bbm_36,GrabTheDollar,100,0.0956295673388882,0.09902605182007632,0.6097718023462221,0.6097718023462221
bbm_36,GrabTheDollar,1000,0.0602670785140871,0.06604526877225862,0.6777113096322864,0.6777113096322864
bbm_36,GuessTwoThirdsAve,10,0.0,0.0,0.0,0.0
bbm_36,GuessTwoThirdsAve,100,0.0,0.0,0.0,0.0
bbm_36,GuessTwoThirdsAve,1000,0.0,0.0,0.0,0.0
bbm_36,LocationGame,10,0.0011716418586274814,0.0011716418586274814,0.0011716418586274814,0.0011716418586274814
bbm_36,LocationGame,100,0.01104638960387092,0.01104638960387092,0.01104638960387092,0.01104638960387092
bbm_36,LocationGame,1000,0.035110873673693276,0.035110873673693276,0.035110873673693276,0.035110873673693276
bbm_36,MinimumEffortGame,10,0.0,0.0,0.0,0.0
bbm_36,MinimumEffortGame,100,0.0,0.0,0.0,0.0
bbm_36,MinimumEffortGame,1000,0.0,0.0,0.0,0.0
bbm_36,TravelersDilemma,10,0.0,0.0,0.0,0.0
bbm_36,TravelersDilemma,100,0.0,0.0,0.0,0.0
bbm_36,TravelersDilemma,1000,0.0,0.0,0.0,0.0
bbm_36,WarOfAttrition,10,0.0,0.0,0.0,0.0
bbm_36,WarOfAttrition,100,0.0,0.0,0.0,0.0
bbm_36,WarOfAttrition,1000,0.0,0.0,0.0,0.0
bbm_36,random,10,0.16555777623338122,0.3281522533267733,0.17293899567569668,0.328339218276298
bbm_36,random,100,0.09596716804273608,0.17629726394570944,0.09596716804273608,0.17629726394570944
bbm_36,random,1000,0.038107496073873544,0.0735665704305897,0.038107496073873544,0.0735665704305897
bbm_36,zerosum,10,3.9135361618036767e-16,7.93809462606987e-16,3.9135361618036767e-16,7.93809462606987e-16
bbm_36,zerosum,100,9.428569036629142e-15,1.5590306823298762e-14,9.428569036629142e-15,1.5590306823298762e-14
bbm_36,zerosum,1000,3.7369551897370455e-13,4.217681759399738e-13,3.7369551897370455e-13,4.217681759399738e-13
cdffjs_38,BertrandOligopoly,10,0.045049533852913395,0.05677323070254601,0.043165811398458945,0.04386224997129716
cdffjs_38,BertrandOligopoly,100,0.003904114343458788,0.003904114343458788,0.003904114343458788,0.003904114343458788
cdffjs_38,BertrandOligopoly,1000,0.00016293631197186194,0.00016293631197195042,0.00016293631197186194,0.00016293631197195042
cdffjs_38,CournotDuopoly,10,0.02060368080301487,0.02060368080301487,0.035743482116185984,0.035743482116185984
cdffjs_38,CournotDuopoly,100,0.000801081559626348,0.000801081559626348,0.0008010824327807857,0.0008010824327807857
cdffjs_38,CournotDuopoly,1000,1.929036841374909e-09,1.929036841374909e-09,1.929036841374909e-09,1.929036841374909e-09
cdffjs_38,GrabTheDollar,10,0.017613516648343146,0.5177133769584807,7.65337115514117e-11,7.878919771383414e-11
cdffjs_38,GrabTheDollar,100,0.0016028026730015108,0.4698830149512217,9.602421167237418e-10,3.025871423504208e-09
cdffjs_38,GrabTheDollar,1000,,,,
cdffjs_38,GuessTwoThirdsAve,10,0.0,0.0,0.0,0.0
cdffjs_38,GuessTwoThirdsAve,100,0.0,0.0,0.0,0.0
cdffjs_38,GuessTwoThirdsAve,1000,0.0,0.0,0.0,0.0
cdffjs_38,LocationGame,10,0.0010016741035769883,0.0010016741035769883,0.0011716418586274814,0.0011716418586274814
cdffjs_38,LocationGame,100,0.006068932148627937,0.006068932148627937,0.006775324905174784,0.006775324905174784
cdffjs_38,LocationGame,1000,0.007545809110160917,0.007545809110160917,0.008188542482093908,0.008188542482093908
cdffjs_38,MinimumEffortGame,10,0.0,0.0,0.0,0.0
cdffjs_38,MinimumEffortGame,100,0.007241390340731746,0.023232322931289674,0.0,0.0
cdffjs_38,MinimumEffortGame,1000,0.0,0.0,0.0,0.0
cdffjs_38,TravelersDilemma,10,0.0,0.0,0.48635334670543673,0.48635334670543673
cdffjs_38,TravelersDilemma,100,0.0,0.0,0.42809126526117325,0.42809126526117325
cdffjs_38,TravelersDilemma,1000,0.0536956751454573,0.08468603491783142,0.42278013527393343,0.42278013527393343
cdffjs_38,WarOfAttrition,10,0.0,0.0,0.0,0.0
cdffjs_38,WarOfAttrition,100,0.0,0.0,0.0,0.0
cdffjs_38,WarOfAttrition,1000,0.0,0.0,0.0,0.0
cdffjs_38,random,10,0.24348242219302446,0.72330125046365,0.08290410271326061,0.23834159437535624
cdffjs_38,random,100,0.3091846823134141,0.9696907615909953,0.024100787804359057,0.12506010236394033
cdffjs_38,random,1000,0.3258588195099349,0.9956066984304321,0.00682280394189802,0.049536840464368015
cdffjs_38,zerosum,10,0.28734941739529296,0.782008696607484,2.195466031196247e-15,4.614364446098307e-15
cdffjs_38,zerosum,100,0.3261615369110856,0.9652351033506525,3.127498260369066e-14,5.563605132152816e-14
cdffjs_38,zerosum,1000,0.33290707695691174,0.9976545820625452,5.296346694549925e-12,1.873319920953076e-06
cdffjs_6528,BertrandOligopoly,10,0.044712666596444274,0.04967905086365021,,
cdffjs_6528,BertrandOligopoly,100,0.003904114343458788,0.003904114343458788,,
cdffjs_6528,BertrandOligopoly,1000,0.00016293631197186194,0.00016293631197195042,,
cdffjs_6528,CournotDuopoly,10,0.035743482116185984,0.035743482116185984,,
cdffjs_6528,CournotDuopoly,100,0.000801081559626348,0.000801081559626348,,
cdffjs_6528,CournotDuopoly,1000,1.929036841374909e-09,1.929036841374909e-09,,
cdffjs_6528,GrabTheDollar,10,7.653353669128533e-11,7.878882856467845e-11,,
cdffjs_6528,GrabTheDollar,100,8.229062888285658e-10,1.976112699112372e-09,,
cdffjs_6528,GrabTheDollar,1000,,,,
cdffjs_6528,GuessTwoThirdsAve,10,0.0,0.0,,
cdffjs_6528,GuessTwoThirdsAve,100,0.0,0.0,,
cdffjs_6528,GuessTwoThirdsAve,1000,0.0,0.0,,
cdffjs_6528,LocationGame,10,0.0011751858773322965,0.0011751858773322965,,
cdffjs_6528,LocationGame,100,0.006816445779986679,0.006816445779986679,,
cdffjs_6528,LocationGame,1000,0.00820642871549353,0.00820642871549353,,
cdffjs_6528,MinimumEffortGame,10,0.0,0.0,,
cdffjs_6528,MinimumEffortGame,100,0.0,0.0,,
cdffjs_6528,MinimumEffortGame,1000,0.0,0.0,,
cdffjs_6528,TravelersDilemma,10,0.48635334670543673,0.48635334670543673,,
cdffjs_6528,TravelersDilemma,100,0.42809126526117325,0.42809126526117325,,
cdffjs_6528,TravelersDilemma,1000,0.42278013527393343,0.42278013527393343,,
cdffjs_6528,WarOfAttrition,10,0.0,0.0,,
cdffjs_6528,WarOfAttrition,100,0.0,0.0,,
cdffjs_6528,WarOfAttrition,1000,0.0,0.0,,
cdffjs_6528,random,10,0.08290410271326061,0.23834159437535624,,
cdffjs_6528,random,100,0.024100787804359057,0.12506010236394033,,
cdffjs_6528,random,1000,0.00682280394189802,0.049536840464368015,,
cdffjs_6528,zerosum,10,2.195466031196247e-15,4.614364446098307e-15,,
cdffjs_6528,zerosum,100,3.127498260369066e-14,5.563605132152816e-14,,
cdffjs_6528,zerosum,1000,5.296346694549925e-12,1.873319920953076e-06,,
dfm_1_3,BertrandOligopoly,10,0.014414267690976474,0.12937204982276057,0.014414267690976474,0.12937204982276057
dfm_1_3,BertrandOligopoly,100,4.354379822536941e-05,0.14676380076654,4.354379822536941e-05,0.14676380076654
dfm_1_3,BertrandOligopoly,1000,5.4768234196412005e-08,0.12772099574631574,5.4768234196412005e-08,0.12772099574631574
dfm_1_3,CournotDuopoly,10,0.03362598634710027,0.07051392439710072,0.03362598634710027,0.07051392439710072
dfm_1_3,CournotDuopoly,100,0.020100807178706707,0.03592119509217283,0.020100807178706707,0.03592119509217283
dfm_1_3,CournotDuopoly,1000,0.00042008094862761703,0.0004218654166385408,0.00042008094862761703,0.0004218654166385408
dfm_1_3,GrabTheDollar,10,0.01491317854861303,0.47864853902182575,0.01491317854861303,0.47864853902182575
dfm_1_3,GrabTheDollar,100,0.0020366431212888014,0.4000232229314363,0.0020366431212888014,0.4000232229314363
dfm_1_3,GrabTheDollar,1000,0.00011277389362369106,0.4436940839677959,0.00011277389362369106,0.4436940839677959
dfm_1_3,GuessTwoThirdsAve,10,0.0,0.0,0.0,0.0
dfm_1_3,GuessTwoThirdsAve,100,0.0,0.0,0.0,0.0
dfm_1_3,GuessTwoThirdsAve,1000,0.0,0.0,0.0,0.0
dfm_1_3,LocationGame,10,0.002920065086199904,0.005896394966862459,0.002920065086199904,0.005896394966862459
dfm_1_3,LocationGame,100,0.005868124908887912,0.011460161580202634,0.005868124908887912,0.011460161580202634
dfm_1_3,LocationGame,1000,0.002401747196476396,0.004874430051774499,0.002401747196476396,0.004874430051774499
dfm_1_3,MinimumEffortGame,10,0.0216646719330477,0.11733555542206775,0.0216646719330477,0.11733555542206775
dfm_1_3,MinimumEffortGame,100,1.8199445728228625e-09,2.0409468559634547e-09,1.8199445728228625e-09,2.0409468559634547e-09
dfm_1_3,MinimumEffortGame,1000,1.0781389003788889e-09,1.0781403991799721e-09,1.0781389003788889e-09,1.0781403991799721e-09
dfm_1_3,TravelersDilemma,10,0.0,0.0,0.0,0.0
dfm_1_3,TravelersDilemma,100,0.0,0.0,0.0,0.0
dfm_1_3,TravelersDilemma,1000,0.0,0.0,0.0,0.0
dfm_1_3,WarOfAttrition,10,0.007375730391683757,0.18564681388834461,0.007375730391683757,0.18564681388834461
dfm_1_3,WarOfAttrition,100,0.0005666379117964026,0.03933057896392534,0.0005666379117964026,0.03933057896392534
dfm_1_3,WarOfAttrition,1000,0.010135450986352679,0.15383050757935868,0.010135450986352679,0.15383050757935868
dfm_1_3,random,10,0.05484081434650175,0.31405388295326636,0.05484081434650175,0.31405388295326636
dfm_1_3,random,100,0.04730660940646304,0.21166582664281441,0.04730660940646304,0.21166582664281441
dfm_1_3,random,1000,0.02025618098517069,0.09263497823276794,0.02025618098517069,0.09263497823276794
dfm_1_3,zerosum,10,0.01856949158199734,0.15381102553100168,0.01856949158199734,0.15381102553100168
dfm_1_3,zerosum,100,0.05369687873557595,0.19376766860807007,0.05369687873557595,0.19376766860807007
dfm_1_3,zerosum,1000,0.022508637112800777,0.09396654466702067,0.022508637112800777,0.09396654466702067
dfm_50,zerosum,10,0.04520550073993321,0.17327575089200384,,
dfm_50,zerosum,100,0.003190098782229389,0.03740651095756088,,
dfm_50,zerosum,1000,0.0003671573314052878,0.011708069713061759,,
dmp_50,BertrandOligopoly,10,0.2674340898637638,0.45303672589379856,,
dmp_50,BertrandOligopoly,100,0.3035525119603733,0.5966922766940911,,
dmp_50,BertrandOligopoly,1000,0.30796933781603003,0.6144069688816671,,
dmp_50,CournotDuopoly,10,0.08987182782249245,0.1795120173110501,,
dmp_50,CournotDuopoly,100,0.18575852941964946,0.3715170588392989,,
dmp_50,CournotDuopoly,1000,0.0,0.0,,
dmp_50,GrabTheDollar,10,0.21060913113760762,0.4129637983045541,,
dmp_50,GrabTheDollar,100,0.19511409882688896,0.38461733378935603,,
dmp_50,GrabTheDollar,1000,0.16114434518385679,0.32228869036771357,,
dmp_50,GuessTwoThirdsAve,10,0.40625,0.8125,,
dmp_50,GuessTwoThirdsAve,100,0.5,1.0,,
dmp_50,GuessTwoThirdsAve,1000,0.475,0.95,,
dmp_50,LocationGame,10,0.0018027819278358947,0.0036055638556717895,,
dmp_50,LocationGame,100,0.0007595223258249461,0.0015190446516498922,,
dmp_50,LocationGame,1000,0.013013797253370285,0.01712278425693512,,
dmp_50,MinimumEffortGame,10,0.0,0.0,,
dmp_50,MinimumEffortGame,100,0.0,0.0,,
dmp_50,MinimumEffortGame,1000,0.0,0.0,,
dmp_50,TravelersDilemma,10,0.21495687821879983,0.42991375233978035,,
dmp_50,TravelersDilemma,100,0.21696353908628224,0.43392707081511617,,
dmp_50,TravelersDilemma,1000,0.2116792630404234,0.4233585141599178,,
dmp_50,WarOfAttrition,10,0.11444318927824497,0.22888637855648994,,
dmp_50,WarOfAttrition,100,0.017284463346004485,0.03456892669200897,,
dmp_50,WarOfAttrition,1000,0.002121734619140625,0.00424346923828125,,
dmp_50,random,10,0.20919449918091543,0.4010497875984395,,
dmp_50,random,100,0.28216460333254345,0.5160940568586863,,
dmp_50,random,1000,0.33187303229201837,0.5797857107556424,,
dmp_50,zerosum,10,0.4279925533798646,0.8559851067597292,,
dmp_50,zerosum,100,0.49136873006656606,0.9827374601331321,,
dmp_50,zerosum,1000,0.49900563787269175,0.9980112757453835,,
fgss_6605,BertrandOligopoly,10,0.0,0.0,,
fgss_6605,BertrandOligopoly,100,0.0,0.0,,
fgss_6605,BertrandOligopoly,1000,0.0,0.0,,
fgss_6605,CournotDuopoly,10,0.0,0.0,,
fgss_6605,CournotDuopoly,100,0.0,0.0,,
fgss_6605,CournotDuopoly,1000,0.0,0.0,,
fgss_6605,GrabTheDollar,10,0.0,0.0,,
fgss_6605,GrabTheDollar,100,0.0,0.0,,
fgss_6605,GrabTheDollar,1000,0.0,0.0,,
fgss_6605,GuessTwoThirdsAve,10,0.0,0.0,,
fgss_6605,GuessTwoThirdsAve,100,0.0,0.0,,
fgss_6605,GuessTwoThirdsAve,1000,0.0,0.0,,
fgss_6605,LocationGame,10,0.0,0.0,,
fgss_6605,LocationGame,100,0.0,0.0,,
fgss_6605,LocationGame,1000,0.0,0.0,,
fgss_6605,MinimumEffortGame,10,0.0,0.0,,
fgss_6605,MinimumEffortGame,100,0.0,0.0,,
fgss_6605,MinimumEffortGame,1000,0.0,0.0,,
fgss_6605,TravelersDilemma,10,0.0,0.0,,
fgss_6605,TravelersDilemma,100,0.0,0.0,,
fgss_6605,TravelersDilemma,1000,0.0,0.0,,
fgss_6605,WarOfAttrition,10,0.0,0.0,,
fgss_6605,WarOfAttrition,100,0.0,0.0,,
fgss_6605,WarOfAttrition,1000,0.0,0.0,,
fgss_6605,random,10,2.2204460492503132e-17,1.1102230246251566e-17,,
fgss_6605,random,100,0.0,0.0,,
fgss_6605,zerosum,10,1.457167719820518e-16,2.511879593214417e-16,,
kps_75,BertrandOligopoly,10,0.350655619707004,0.5643925422803477,,
kps_75,BertrandOligopoly,100,0.4395432493344941,0.6809626949342089,,
kps_75,BertrandOligopoly,1000,0.4989738870983274,0.7486259483943286,,
kps_75,CournotDuopoly,10,0.007673583866926492,0.015347166243736865,,
kps_75,CournotDuopoly,100,0.0007787573151290417,0.001531531475484371,,
kps_75,CournotDuopoly,1000,0.0,0.0,,
kps_75,GrabTheDollar,10,0.6079315143724671,0.7158630287449341,,
kps_75,GrabTheDollar,100,0.5975570494134445,0.6951140988268889,,
kps_75,GrabTheDollar,1000,0.5805721725919284,0.6611443451838568,,
kps_75,GuessTwoThirdsAve,10,0.5,0.75,,
kps_75,GuessTwoThirdsAve,100,0.5,0.75,,
kps_75,GuessTwoThirdsAve,1000,0.5,0.75,,
kps_75,LocationGame,10,0.0023329412564635278,0.0046658825129270555,,
kps_75,LocationGame,100,0.025,0.05,,
kps_75,LocationGame,1000,0.02657938003540039,0.05315876007080078,,
kps_75,MinimumEffortGame,10,0.0,0.0,,
kps_75,MinimumEffortGame,100,0.0,0.0,,
kps_75,MinimumEffortGame,1000,0.0,0.0,,
kps_75,TravelersDilemma,10,0.13763979449868202,0.27527958899736404,,
kps_75,TravelersDilemma,100,0.10848176404833794,0.21696352809667588,,
kps_75,TravelersDilemma,1000,0.10583962500095367,0.21167925000190735,,
kps_75,WarOfAttrition,10,0.14091979712247849,0.28183959424495697,,
kps_75,WarOfAttrition,100,0.021768668293952943,0.04353733658790589,,
kps_75,WarOfAttrition,1000,0.0025238066911697386,0.005047613382339477,,
kps_75,random,10,0.2749065380248955,0.4876232284719214,,
kps_75,random,100,0.3816244899836593,0.5539070015465524,,
kps_75,random,1000,0.41704603797701906,0.6000882829148999,,
kps_75,zerosum,10,0.40682714191169866,0.7518894440549901,,
kps_75,zerosum,100,0.5264127639684627,0.7962226247985683,,
kps_75,zerosum,1000,0.5630946441144439,0.8405761671343253,,
ks_2_3,BertrandOligopoly,10,0.3460455261170864,0.3460455261170864,,
ks_2_3,BertrandOligopoly,100,0.3350174963474274,0.3350174963474274,,
ks_2_3,BertrandOligopoly,1000,0.3335147947072983,0.3335147947072983,,
ks_2_3,CournotDuopoly,10,0.12441317215561867,0.12441317215561867,,
ks_2_3,CournotDuopoly,100,0.2164377361536026,0.2164377361536026,,
ks_2_3,CournotDuopoly,1000,0.06226030588150024,0.06226030588150024,,
ks_2_3,GrabTheDollar,10,0.24751265231752767,0.24751265231752767,,
ks_2_3,GrabTheDollar,100,0.27730140916537493,0.27730140916537493,,
ks_2_3,GrabTheDollar,1000,0.2234550730790943,0.2234550730790943,,
ks_2_3,GuessTwoThirdsAve,10,0.5,0.5,,
ks_2_3,GuessTwoThirdsAve,100,0.5,0.5,,
ks_2_3,GuessTwoThirdsAve,1000,0.5,0.5,,
ks_2_3,LocationGame,10,0.005859945726797378,0.005859945726797378,,
ks_2_3,LocationGame,100,0.00736262921418529,0.00736262921418529,,
ks_2_3,LocationGame,1000,0.05227166827826295,0.05227166827826295,,
ks_2_3,MinimumEffortGame,10,0.0,0.0,,
ks_2_3,MinimumEffortGame,100,0.0,0.0,,
ks_2_3,MinimumEffortGame,1000,0.0,0.0,,
ks_2_3,TravelersDilemma,10,0.4863533414900303,0.4863533414900303,,
ks_2_3,TravelersDilemma,100,0.4280912682414055,0.4280912682414055,,
ks_2_3,TravelersDilemma,1000,0.4227801442146301,0.4227801442146301,,
ks_2_3,WarOfAttrition,10,0.0,0.0,,
ks_2_3,WarOfAttrition,100,0.0,0.0,,
ks_2_3,WarOfAttrition,1000,0.0,0.0,,
ks_2_3,random,10,0.3739679071025471,0.3739679071025471,,
ks_2_3,random,100,0.36612114247140143,0.36612114247140143,,
ks_2_3,random,1000,0.4758466312845792,0.4758466312845792,,
ks_2_3,zerosum,10,0.5021968343848251,0.5021968343848251,,
ks_2_3,zerosum,100,0.5673957111754933,0.5673957111754933,,
ks_2_3,zerosum,1000,0.5825745845413522,0.5825745845413522,,
ts_3393,BertrandOligopoly,10,0.0063595359199880245,0.08597410422606913,0.01379237297449096,0.13464411177218444
ts_3393,BertrandOligopoly,100,4.002353777012884e-05,0.1435223005110659,4.002353777012884e-05,0.1435223005110659
ts_3393,BertrandOligopoly,1000,5.4755128615898234e-08,0.12736273319635463,5.4755128615898234e-08,0.12736273319635463
ts_3393,CournotDuopoly,10,0.028078786914428812,0.05847473057618539,0.03216255316914376,0.07379516939276402
ts_3393,CournotDuopoly,100,0.018079733640811686,0.03370679742042771,0.019004543657663204,0.03493125300746454
ts_3393,CournotDuopoly,1000,0.00032624486953113015,0.0003273194023972847,0.00032624792913858643,0.0003273239196841515
ts_3393,GrabTheDollar,10,0.007262135835045961,0.30718765787629954,0.014330053975894725,0.4422836454604404
ts_3393,GrabTheDollar,100,0.0011624908330022193,0.28367426724618744,0.0014960061781693484,0.443642141090791
ts_3393,GrabTheDollar,1000,0.00014328194557543546,0.30844149518840863,0.00017219612452090347,0.4735296391801646
ts_3393,GuessTwoThirdsAve,10,0.0,0.0,0.0,0.0
ts_3393,GuessTwoThirdsAve,100,0.0,0.0,0.0,0.0
ts_3393,GuessTwoThirdsAve,1000,0.0,0.0,0.0,0.0
ts_3393,LocationGame,10,0.0026624501449368874,0.0033009626102981277,0.002748550871338493,0.005893622475632447
ts_3393,LocationGame,100,0.005628439969753337,0.011817990275774331,0.005628439969753337,0.011817990275774331
ts_3393,LocationGame,1000,0.02173190194462926,0.059722438094391775,0.02173190194462926,0.059722438094391775
ts_3393,MinimumEffortGame,10,0.007045089591788937,0.03205723262137038,0.008002306207962114,0.04186873871121592
ts_3393,MinimumEffortGame,100,2.8758307235587923e-09,2.9060910788913928e-09,3.16775903841382e-09,3.198019493666493e-09
ts_3393,MinimumEffortGame,1000,2.1688230655847462e-09,2.168823542980647e-09,2.1688230655847462e-09,2.168823542980647e-09
ts_3393,TravelersDilemma,10,0.0,0.0,0.0,0.0
ts_3393,TravelersDilemma,100,0.0,0.0,0.0,0.0
ts_3393,TravelersDilemma,1000,0.0,0.0,0.0,0.0
ts_3393,WarOfAttrition,10,0.0038507676181065015,0.13397910916474387,0.007753003235401787,0.16757858324159164
ts_3393,WarOfAttrition,100,0.0005603705434375661,0.039211105938421684,0.0005603705434375661,0.039211105938421684
ts_3393,WarOfAttrition,1000,0.010127309096556614,0.15461592907100075,0.010127309096556614,0.15461592907100075
ts_3393,random,10,0.052204393964061555,0.288367327383439,0.052961027790928886,0.2877475604616765
ts_3393,random,100,0.04611817582093925,0.20690901587089344,0.04611817582093925,0.20690901587089344
ts_3393,random,1000,0.020519828855579313,0.09653437797204412,0.020519828855579313,0.09653437797204412
ts_3393,zerosum,10,0.024660232853492347,0.17844875399403487,0.024660232853492347,0.17844875399403487
ts_3393,zerosum,100,0.04847202476581385,0.18549927274588113,0.04847202476581385,0.18549927274588113
ts_3393,zerosum,1000,0.02077211473278636,0.0909086343198996,0.02077211473278636,0.0909086343198996
